48,CONTEXT,50,16:34:53,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
48,CONTEXT,51,16:34:54,986,999,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
143,CONTEXT,140,16:36:24,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
143,CONTEXT,141,16:36:25,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
143,CONTEXT,142,16:36:26,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
143,TRIGGER POINT,143,16:36:27,986,982,0,1,0.0,0.0,0,885,999,0,0,0.0,0.0,0,FCS ERRORS
143,CONTEXT,144,16:36:28,839,0,0,0,N/A,N/A,0,0,692,0,1,0.0,0.0,0,FCS ERRORS
143,CONTEXT,145,16:36:29,0,46,0,0,0.0,0.0,0,300,0,0,0,N/A,N/A,0,SPEED DEGRADED
143,CONTEXT,146,16:36:30,436,523,0,0,0.0,0.0,0,643,915,0,1,0.0,0.0,0,FCS ERRORS
147,CONTEXT,144,16:36:28,839,0,0,0,N/A,N/A,0,0,692,0,1,0.0,0.0,0,FCS ERRORS
147,CONTEXT,145,16:36:29,0,46,0,0,0.0,0.0,0,300,0,0,0,N/A,N/A,0,SPEED DEGRADED
147,CONTEXT,146,16:36:30,436,523,0,0,0.0,0.0,0,643,915,0,1,0.0,0.0,0,FCS ERRORS
147,TRIGGER POINT,147,16:36:31,711,682,0,0,0.0,0.0,0,758,957,0,0,0.0,0.0,0,SPEED DEGRADED
147,CONTEXT,148,16:36:32,803,1000,0,0,0.0,0.0,0,986,971,0,0,0.0,0.0,0,SPEED DEGRADED
147,CONTEXT,149,16:36:33,986,1000,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
147,CONTEXT,150,16:36:34,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
1,TRIGGER POINT,1,16:46:16,590,183,0,0,0.0,0.0,0,725,557,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,2,16:46:17,788,591,0,0,0.0,0.0,0,856,778,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,3,16:46:18,854,727,0,0,0.0,0.0,0,899,852,0,0,0.0,0.0,0,SPEED DEGRADED
1,CONTEXT,4,16:46:19,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
7,CONTEXT,4,16:46:19,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
7,CONTEXT,5,16:46:20,986,1000,0,0,0.0,0.0,0,986,999,0,0,0.0,0.0,0,PASS
7,CONTEXT,6,16:46:21,986,1000,0,0,0.0,0.0,0,986,1000,0,0,0.0,0.0,0,PASS
7,TRIGGER POINT,7,16:46:22,815,989,0,0,0.0,0.0,0,792,939,0,0,0.0,0.0,0,SPEED DEGRADED
7,CONTEXT,8,16:46:23,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
7,CONTEXT,9,16:46:24,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
7,CONTEXT,10,16:46:25,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,CONTEXT,8,16:46:23,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,CONTEXT,9,16:46:24,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,CONTEXT,10,16:46:25,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,TRIGGER POINT,11,16:46:26,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,CONTEXT,12,16:46:27,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,CONTEXT,13,16:46:28,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
11,CONTEXT,14,16:46:29,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,CONTEXT,12,16:46:27,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,CONTEXT,13,16:46:28,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,CONTEXT,14,16:46:29,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,TRIGGER POINT,15,16:46:30,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,CONTEXT,16,16:46:31,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,CONTEXT,17,16:46:32,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
15,CONTEXT,18,16:46:33,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,CONTEXT,16,16:46:31,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,CONTEXT,17,16:46:32,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,CONTEXT,18,16:46:33,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,TRIGGER POINT,19,16:46:34,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,CONTEXT,20,16:46:35,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,CONTEXT,21,16:46:36,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
19,CONTEXT,22,16:46:37,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,CONTEXT,20,16:46:35,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,CONTEXT,21,16:46:36,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,CONTEXT,22,16:46:37,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,TRIGGER POINT,23,16:46:38,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,CONTEXT,24,16:46:40,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,CONTEXT,25,16:46:41,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
23,CONTEXT,26,16:46:42,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
27,CONTEXT,24,16:46:40,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
27,CONTEXT,25,16:46:41,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
27,CONTEXT,26,16:46:42,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
27,TRIGGER POINT,27,16:46:43,0,0,0,0,N/A,N/A,0,0,0,0,0,N/A,N/A,0,RAMPING UP / TRAFFIC STALLED
